,date_hour,client,device_type,time_zone,os_name,browser_name,ad_unit,size,bidder,bid_range,media_type,request_count,response_count,prebid_win_count,win_count,sum_bid,sum_time_to_respond,median,min_bid,max_bid,avg_bid,sum_2nd_highest_bid,sum_prebid_winning_bid,sum_winning_bid,sum_nobid,sum_timeout
646,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_37,300x250,ix,0.1-0.2,display,1,1,,,0.1235,288,0.1235,0.1235,0.1235,0.1235,,,,,
647,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_39,300x250,sovrn,0-0.1,display,1,1,,,0.06084066,535,0.06084066,0.06084066,0.06084066,0.06084066,,,,,
648,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_2_4,300x250,emx_digital,0.1-0.2,display,1,1,,,0.1523773,683,0.1523773,0.1523773,0.1523773,0.1523773,,,,,
649,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,728x90,triplelift,0.2-0.3,display,8,8,,,1.83744,2826,,0.22968,0.22968,0.22968,,,,,
650,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,300x600,criteo,0.6-0.7,display,1,1,,,0.62815906,923,,0.62815906,0.62815906,0.62815906,,,,,
651,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Macintosh,Safari-14.03,div-gpt-ad-BT-T-InPost-6_1_10,336x280, , ,display,13,0,,,,,,,,,,,,,
652,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Macintosh,Safari-14.03,div-gpt-ad-BT-T-InPost-6_1_16,468x60, , ,display,13,0,,,,,,,,,,,,,
653,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Macintosh,Safari-14.03,div-gpt-ad-BT-T-InPost-6_1_16,728x90, , ,display,13,0,,,,,,,,,,,,,
654,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Macintosh,Safari-14.03,div-gpt-ad-BT-T-InPost-8_1_8,728x90, , ,display,15,0,,,,,,,,,,,,,
655,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Macintosh,Safari-14.03,div-gpt-ad-BT-T-InPost-8_2_8,300x250,ix,0-0.1,display,1,1,,,0.0475,1566,0.0475,0.0475,0.0475,0.0475,,,,,
656,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Macintosh,Safari-14.03,div-gpt-ad-BT-T-InPost-9_1_1,300x250, , ,display,16,0,,,,,,,,,,,,,
657,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Macintosh,Safari-14.03,div-gpt-ad-BT-T-InPost-9_2_1,336x280, , ,display,16,0,,,,,,,,,,,,,
658,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-88.0432419,div-gpt-ad-BT-D-O-300x250-2,300x250,openx,0-0.1,display,1,1,,,0.03366,418,,0.03366,0.03366,0.03366,,,,,
659,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-88.0432419,div-gpt-ad-BT-D-Responsive-AF,728x90,pubmatic,0-0.1,display,1,1,,,0.0658,292,,0.0658,0.0658,0.0658,,,,,
660,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-88.0432419,div-gpt-ad-BT-D-Responsive-T,728x90,criteo,0-0.1,display,1,1,,,0.04897848,272,,0.04897848,0.04897848,0.04897848,,,,,
661,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-88.0432419,div-gpt-ad-BT-D-SideBar-T,160x600,triplelift,0.1-0.2,display,1,1,,,0.13959,138,,0.13959,0.13959,0.13959,,,,,
662,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,468x60, , ,display,1243,0,,,,,,,,,,,,,
663,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,medianet,0.1-0.2,display,9,9,,,1.41094,10445,0.1457,0.1457,0.19552,0.15677111,,,,,
664,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,openx,0.6-0.7,display,1,1,1,,0.68607,751,,0.68607,0.68607,0.68607,,0.68607,,,
665,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,rubicon,0.3-0.4,display,1,1,1,,0.35143416,347,0.35143416,0.35143416,0.35143416,0.35143416,,0.35143416,,,
666,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-5_2_5,468x60,rhythmone,0.5-0.6,display,1,1,1,,0.550002,802,0.550002,0.550002,0.550002,0.550002,,0.550002,,,
667,2021-04-11T01:00:00,asc126828,Desktop,America/Indianapolis,Windows,Chrome-89.043899,div-gpt-ad-BT-D-InPost-8_1_21,728x90, , ,display,19,0,,,,,,,,,,,,,
668,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-7_1_3,468x60,rhythmone,0.3-0.4,display,1,1,,,0.349494,914,0.349494,0.349494,0.349494,0.349494,,,,,
669,2021-04-11T01:00:00,asc126828,Desktop,America/Indianapolis,Windows,Chrome-89.043899,div-gpt-ad-BT-D-InPost-8_1_22,310x260, , ,display,19,0,,,,,,,,,,,,,
670,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_14,468x60, , ,display,19,0,,,,,,,,,,,,,
671,2021-04-11T01:00:00,asc126828,Desktop,America/Indianapolis,Windows,Chrome-89.043899,div-gpt-ad-BT-D-InPost-8_1_4,310x260, , ,display,20,0,,,,,,,,,,,,,
672,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_16,336x280, , ,display,18,0,,,,,,,,,,,,,
673,2021-04-11T01:00:00,asc126828,Desktop,America/Indianapolis,Windows,Chrome-89.043899,div-gpt-ad-BT-D-InPost-8_1_8,300x250,sovrn,0.1-0.2,display,1,1,,,0.11476278,1901,,0.11476278,0.11476278,0.11476278,,,,,
674,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_19,310x260, , ,display,20,0,,,,,,,,,,,,,
675,2021-04-11T01:00:00,asc126828,Desktop,America/Indianapolis,Windows,Chrome-89.043899,div-gpt-ad-BT-D-Responsive-AF_1_0,728x90,emx_digital,0.2-0.3,display,1,1,,,0.29111834,666,0.29111834,0.29111834,0.29111834,0.29111834,,,,,
676,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-1,300x250,33across,0.1-0.2,display,2,2,,,0.3589,547,,0.1649,0.194,0.17945,,,,,
677,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Linux,Chrome-87.04280142,div-gpt-ad-BT-D-Footers,728x90,pubmatic,0-0.1,display,2,2,1,,0.1128,4987,,0.0564,0.0564,0.0564,,0.0564,,,
678,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-2,300x250,openx,0-0.1,display,1,1,,,0.07425,394,,0.07425,0.07425,0.07425,,,,,
679,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Linux,Chrome-87.04280142,div-gpt-ad-BT-D-O-300x250-1,300x250, , ,display,400,0,,,,,,,,,,,,,
680,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,pubmatic,0-0.1,display,13,13,6,,0.7896,4281,,0.0188,0.0846,0.06073846,,0.3572,,,
681,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Linux,Chrome-87.04280142,div-gpt-ad-BT-D-Responsive-AF,728x90,medianet,0.2-0.3,display,2,2,2,,0.4747,1963,,0.22654,0.24816,0.23735,,0.4747,,,
682,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,728x90,criteo,0-0.1,display,21,21,,,0.77078561,12072,,0.02449909,0.05744918,0.03670408,,,,,
683,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Linux,Chrome-87.04280142,div-gpt-ad-BT-D-Responsive-B,468x60, , ,display,162,0,,,,,,,,,,,,,
684,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,728x90,emx_digital,0.6-0.7,display,1,1,,,0.61916458,1376,0.61916458,0.61916458,0.61916458,0.61916458,0.61916458,,,,
685,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Linux,Chrome-87.04280142,div-gpt-ad-BT-D-SideBar-1,300x250,triplelift,0.1-0.2,display,4,4,1,,0.47619,6895,,0.10989,0.1386,0.1190475,,0.11286,,,
686,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,728x90,triplelift,0.2-0.3,display,7,7,,,1.89189,6823,,0.27027,0.27027,0.27027,,,,,
687,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Linux,Chrome-87.04280142,div-gpt-ad-BT-D-SideBar-T,160x600,rhythmone,0.3-0.4,display,1,1,,,0.314061,2317,,0.314061,0.314061,0.314061,,,,,
688,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,appnexus,0.5-0.6,display,3,3,2,,1.58657202,1114,,0.51105879,0.55988658,0.52885734,0.55988658,1.07551323,,,
689,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Linux,Chrome-87.04280142,div-gpt-ad-BT-D-SideBar-T,300x250,onemobile,0.3-0.4,display,1,1,,,0.32310815,1543,,0.32310815,0.32310815,0.32310815,,,,,
690,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,rhythmone,0.3-0.4,display,5,5,,,1.691298,4138,,0.319083,0.349494,0.3382596,,,,,
691,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Linux,Chrome-87.04280142,div-gpt-ad-BT-D-Sidebar-B,300x250,33across,0.2-0.3,display,3,3,3,,0.6499,4511,,0.2037,0.2328,0.21663333,,0.6499,,,
692,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,33across,0.1-0.2,display,11,11,,,1.1834,3952,,0.1067,0.1164,0.10758182,,,,,
693,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Linux,Chrome-87.04280142,div-gpt-ad-BT-D-Sidebar-B,300x250,pubmatic,0.2-0.3,display,4,4,2,,0.8648,5152,,0.2068,0.2256,0.2162,,0.4418,,,
694,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,300x250,rubicon,0.1-0.2,display,1,1,,,0.1386,530,0.1386,0.1386,0.1386,0.1386,,,,,
695,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-Responsive-AF,728x90,openx,0.1-0.2,display,1,1,,,0.19998,302,,0.19998,0.19998,0.19998,,,,,
696,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,300x600,sharethrough,1.4-1.5,display,3,3,2,,4.4423775,3629,1.480095,1.4780025,1.4821875,1.4807925,1.4821875,2.96019,,,
697,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-Responsive-AF,728x90,pubmatic,0.4-0.5,display,2,2,,,0.846,550,,0.423,0.423,0.423,,,,,
698,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.043899,div-gpt-ad-BT-D-Footers,468x60, , ,display,463,0,,,,,,,,,,,,,
699,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-Responsive-T,728x90,sharethrough,0.6-0.7,display,1,1,1,,0.659835,385,0.659835,0.659835,0.659835,0.659835,,0.659835,,,
700,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.043899,div-gpt-ad-BT-D-Footers,728x90,medianet,0.1-0.2,display,23,23,,,4.04576,8010,,0.17296,0.1786,0.17590261,,,,,
701,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-SideBar-1,300x250,medianet,3.3-3.4,display,1,1,1,,3.3746,751,3.3746,3.3746,3.3746,3.3746,,3.3746,,,
702,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.043899,div-gpt-ad-BT-D-Footers,728x90,onemobile,2.9-3,display,1,1,,,2.92235755,380,2.92235755,2.92235755,2.92235755,2.92235755,,,,,
703,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-SideBar-1,300x250,pubmatic,0.5-0.6,display,1,1,,,0.5264,354,,0.5264,0.5264,0.5264,,,,,
704,2021-04-11T01:00:00,asc126828,Desktop,America/Denver,Windows,Chrome-89.043899,div-gpt-ad-BT-D-Footers,970x90,criteo,0.2-0.3,display,17,17,,,3.86681179,2387,,0.2057016,0.28021062,0.22745952,,,,,
705,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-1,300x250, , ,display,70,0,,,,,,,,,,,,,
706,2021-04-11T01:00:00,asc126828,Desktop,America/Detroit,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,468x60, , ,display,355,0,,,,,,,,,,,,,
707,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,medianet,0.2-0.3,display,1,1,,,0.2397,2311,,0.2397,0.2397,0.2397,,,,,
708,2021-04-11T01:00:00,asc126828,Desktop,America/Detroit,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,medianet,1-1.1,display,1,1,1,,1.06314,823,,1.06314,1.06314,1.06314,,1.06314,,,
709,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Chrome-89.043899,div-gpt-ad-BT-D-Footers,728x90,appnexus,0.1-0.2,display,8,8,,,1.41372,3219,,0.176715,0.176715,0.176715,,,,,
710,2021-04-11T01:00:00,asc126828,Desktop,America/Detroit,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,pubmatic,0-0.1,display,17,17,6,1,1.457,10344,,0.0564,0.094,0.08570588,0.094,0.47,0.0752,,
711,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Chrome-89.043899,div-gpt-ad-BT-D-Footers,728x90,pubmatic,0-0.1,display,14,14,,,0.5358,2489,,0.0282,0.0564,0.03827143,,,,,
712,2021-04-11T01:00:00,asc126828,Desktop,America/Detroit,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,pubmatic,0.2-0.3,display,2,2,,,0.5452,812,,0.2726,0.2726,0.2726,,,,,
713,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Chrome-89.043899,div-gpt-ad-BT-D-Responsive-AF,728x90,openx,0.1-0.2,display,1,1,,,0.11781,211,,0.11781,0.11781,0.11781,,,,,
714,2021-04-11T01:00:00,asc126828,Desktop,America/Detroit,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,728x90,criteo,0-0.1,display,3,3,1,,0.2521491,1653,,0.07795606,0.09299989,0.0840497,,0.09299989,,,
715,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Safari-14.03,div-gpt-ad-BT-D-InPost-5_1_5,300x250,sovrn,0.8-0.9,display,1,1,,,0.82174476,854,0.82174476,0.82174476,0.82174476,0.82174476,,,,,
716,2021-04-11T01:00:00,asc126828,Desktop,America/Detroit,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,728x90,triplelift,0.2-0.3,display,1,1,,,0.29502,466,,0.29502,0.29502,0.29502,,,,,
717,2021-04-11T01:00:00,asc126828,Desktop,America/Halifax,Linux,Chrome-83.04103106,div-gpt-ad-BT-D-InPost-5_1_1,336x280,criteo,0-0.1,display,1,1,,,0.0411472,1224,,0.0411472,0.0411472,0.0411472,0.0411472,,,,
718,2021-04-11T01:00:00,asc126828,Desktop,America/Halifax,Linux,Chrome-83.04103106,div-gpt-ad-BT-D-InPost-7_1_7,728x90,pulsepoint,0.4-0.5,display,1,1,,,0.441,938,0.441,0.441,0.441,0.441,,,,,
719,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Safari-14.03,div-gpt-ad-BT-D-InPost-7_1_3,468x60, , ,display,60,0,,,,,,,,,,,,,
720,2021-04-11T01:00:00,asc126828,Desktop,America/Halifax,Linux,Chrome-83.04103106,div-gpt-ad-BT-D-InPost-8_1_14,468x60, , ,display,20,0,,,,,,,,,,,,,
721,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Safari-14.03,div-gpt-ad-BT-D-InPost-7_1_3,728x90,appnexus,0.1-0.2,display,1,1,,,0.13965039,479,0.13965039,0.13965039,0.13965039,0.13965039,0.13965039,,,,
722,2021-04-11T01:00:00,asc126828,Desktop,America/Halifax,Linux,Chrome-83.04103106,div-gpt-ad-BT-D-InPost-8_1_16,336x280, , ,display,18,0,,,,,,,,,,,,,
723,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Safari-14.03,div-gpt-ad-BT-D-InPost-8_1_16,310x260,undertone,2.8-2.9,display,1,1,1,,2.88,245,2.88,2.88,2.88,2.88,,2.88,,,
724,2021-04-11T01:00:00,asc126828,Desktop,America/Halifax,Linux,Chrome-83.04103106,div-gpt-ad-BT-D-InPost-8_1_17,300x250,33across,0.1-0.2,display,1,1,,,0.1067,654,0.1067,0.1067,0.1067,0.1067,,,,,
725,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Safari-14.03,div-gpt-ad-BT-D-InPost-8_1_4,300x250,ix,0-0.1,display,1,1,1,,0.0665,214,,0.0665,0.0665,0.0665,0.0665,0.0665,,,
726,2021-04-11T01:00:00,asc126828,Desktop,America/Halifax,Linux,Chrome-83.04103106,div-gpt-ad-BT-D-InPost-8_1_19,310x260, , ,display,20,0,,,,,,,,,,,,,
727,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Safari-14.03,div-gpt-ad-BT-D-InPost-8_1_4,310x260, , ,display,59,0,,,,,,,,,,,,,
728,2021-04-11T01:00:00,asc126828,Desktop,America/Halifax,Linux,Chrome-83.04103106,div-gpt-ad-BT-D-InPost-8_1_19,728x90,rubicon,0.4-0.5,display,1,1,,,0.4059,820,0.4059,0.4059,0.4059,0.4059,,,,,
729,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Safari-8.02,div-gpt-ad-BT-D-InPost-7_1_3,468x60, , ,display,120,0,,,,,,,,,,,,,
730,2021-04-11T01:00:00,asc126828,Desktop,America/Halifax,Linux,Chrome-83.04103106,div-gpt-ad-BT-D-InPost-8_1_26,728x90,rubicon,0.3-0.4,display,1,1,1,,0.37757907,814,0.37757907,0.37757907,0.37757907,0.37757907,,0.37757907,,,
731,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Macintosh,Safari-8.02,div-gpt-ad-BT-D-InPost-8_1_4,310x260, , ,display,120,0,,,,,,,,,,,,,
732,2021-04-11T01:00:00,asc126828,Desktop,America/Halifax,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,468x60, , ,display,145,0,,,,,,,,,,,,,
733,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-86.04240198,div-gpt-ad-BT-T-Footers,728x90,criteo,0-0.1,display,2,2,,,0.13971926,885,0.06985963,0.04900129,0.09071797,0.06985963,0.04900129,,,,
734,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-86.04240198,div-gpt-ad-BT-T-Footers,728x90,ix,0.9-1,display,1,1,,,0.9025,1710,0.9025,0.9025,0.9025,0.9025,,,,,
735,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-86.04240198,div-gpt-ad-BT-T-Footers,728x90,pubmatic,0.2-0.3,display,1,1,,,0.2726,338,0.2726,0.2726,0.2726,0.2726,,,,,
736,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-86.04240198,div-gpt-ad-BT-T-Footers,728x90,sovrn,0.7-0.8,display,1,1,,,0.72213993,351,0.72213993,0.72213993,0.72213993,0.72213993,,,,,
737,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-86.04240198,div-gpt-ad-BT-T-Responsive-AF,728x90,33across,0.1-0.2,display,1,1,,,0.1455,1600,,0.1455,0.1455,0.1455,,,,,
738,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-86.04240198,div-gpt-ad-BT-T-Responsive-AF,728x90,criteo,0-0.1,display,1,1,,,0.05604595,707,,0.05604595,0.05604595,0.05604595,,,,,
739,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,33across,3.4-3.5,display,25,25,,,87.0575,9979,3.4823,3.4823,3.4823,3.4823,3.4823,,,,
740,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,appnexus,0.1-0.2,display,6,6,,,0.81917946,4816,,0.11446974,0.15147,0.13652991,,,,,
741,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,onemobile,0.5-0.6,display,13,13,6,,7.00768807,10164,0.5434,0.50110342,0.59781691,0.53905293,,3.22520774,,,
742,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,onemobile,1.7-1.8,display,2,2,1,,3.45657325,2376,,1.72605325,1.73052,1.72828663,1.73052,1.73052,,,
743,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,pubmatic,0-0.1,display,86,86,12,13,5.4708,35713,,0.0094,0.094,0.06361395,0.094,0.7614,1.1186,,
744,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,rhythmone,0.3-0.4,display,18,18,2,,6.162459,11944,0.339078,0.303366,0.380742,0.34235883,,0.621705,,,
745,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,970x90,medianet,0.1-0.2,display,3,3,,,0.37788,2356,,0.1175,0.14006,0.12596,0.14006,,,,
746,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,970x90,rhythmone,0.2-0.3,display,3,3,1,,0.841092,3184,0.279,0.279,0.282255,0.280364,0.279837,0.279,,,
747,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,ix,1.1-1.2,display,1,1,,,1.14,799,1.14,1.14,1.14,1.14,1.14,,,,
748,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,onemobile,1.5-1.6,display,1,1,,1,1.5884,292,,1.5884,1.5884,1.5884,,,1.5884,,
749,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,pulsepoint,2.4-2.5,display,1,1,1,,2.499,1217,,2.499,2.499,2.499,2.499,2.499,,,
750,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,triplelift,0.3-0.4,display,35,35,,,12.84426,18015,0.32868,0.30393,0.39402,0.36697886,,,,,
751,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,undertone,0.9-1,display,2,2,,,1.9392,1095,,0.9696,0.9696,0.9696,,,,,
752,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-5_1_1,336x280,ix,0-0.1,display,1,1,,,0.0665,299,,0.0665,0.0665,0.0665,0.0665,,,,
753,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-7_1_3,336x280,criteo,0-0.1,display,1,1,,,0.09454442,296,,0.09454442,0.09454442,0.09454442,0.09454442,,,,
754,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-7_1_3,468x60, , ,display,100,0,,,,,,,,,,,,,
755,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_23,336x280,criteo,0-0.1,display,1,1,,,0.09925519,193,,0.09925519,0.09925519,0.09925519,,,,,
756,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_24,300x250,sovrn,0-0.1,display,1,1,,,0.012502,297,0.012502,0.012502,0.012502,0.012502,,,,,
757,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_24,336x280,criteo,0.1-0.2,display,1,1,,,0.10070477,249,0.10070477,0.10070477,0.10070477,0.10070477,,,,,
758,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_24,728x90,pubmatic,0.1-0.2,display,1,1,,,0.1786,145,0.1786,0.1786,0.1786,0.1786,,,,,
759,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_26,336x280,criteo,0-0.1,display,1,1,,,0.09783607,226,,0.09783607,0.09783607,0.09783607,,,,,
760,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_29,468x60, , ,display,20,0,,,,,,,,,,,,,
